datetime,spread_bbo,spread_lv10,spread_1mio,levels_b,levels_s,vol_b,vol_s,val_b,val_s,imbalance_vol_bbo,imbalance_val_bbo,imbalance_vol,imbalance_val,vwap_b,vwap_s,vwap_b_1mio,vwap_s_1mio
2023-06-09 13:30,6.3,84.6,76.7,254,251,25989,20147,13655035,12146381,0.02,0.02,0.13,0.06,0.5254,0.6029,0.5664,0.5708
2023-06-09 13:35,3.5,82.9,68.0,254,251,25906,20198,13607365,12174653,-0.33,-0.33,0.12,0.06,0.5252,0.6027,0.5662,0.5701
2023-06-09 13:40,3.5,85.0,68.4,254,252,26040,20280,13677773,12220809,0.27,0.27,0.12,0.06,0.5252,0.6026,0.5659,0.5698
2023-06-09 13:45,5.4,86.8,80.1,254,250,27561,20316,14502395,12240077,-0.47,-0.47,0.15,0.08,0.5262,0.6025,0.565,0.5695
2023-06-09 13:50,6.0,87.4,78.5,255,250,27601,20318,14524712,12241286,-0.85,-0.85,0.15,0.09,0.5262,0.6025,0.565,0.5694
2023-06-09 13:55,3.5,85.0,74.6,254,251,27657,20344,14556692,12255603,0.08,0.08,0.15,0.09,0.5263,0.6024,0.565,0.5693
2023-06-09 14:00,3.5,81.1,85.3,252,252,27488,20301,14460279,12231050,0.05,0.05,0.15,0.08,0.526,0.6025,0.5644,0.5692
2023-06-09 14:05,6.1,87.0,90.5,253,250,27618,20228,14532734,12190828,0.37,0.37,0.15,0.09,0.5262,0.6027,0.5646,0.5697
2023-06-09 14:10,6.6,83.8,81.9,254,251,27844,20223,14660403,12188130,0.76,0.76,0.16,0.09,0.5265,0.6027,0.5651,0.5698
2023-06-09 14:15,3.5,79.3,95.3,256,252,27849,20174,14662135,12160907,0.26,0.26,0.16,0.09,0.5265,0.6028,0.5647,0.5701
2023-06-09 14:20,3.5,75.8,95.3,257,252,27998,20184,14746290,12173089,-0.07,-0.07,0.16,0.1,0.5267,0.6031,0.5651,0.5705
2023-06-09 14:25,3.5,82.4,88.4,257,250,28194,20145,14857464,12151726,0.1,0.1,0.17,0.1,0.527,0.6032,0.5657,0.5707
2023-06-09 14:30,3.5,85.1,89.3,255,250,28176,20167,14847607,12164597,0.16,0.16,0.17,0.1,0.5269,0.6032,0.5657,0.5708
2023-06-09 14:35,3.5,84.4,90.1,255,251,28194,20154,14857645,12157853,0.25,0.25,0.17,0.1,0.527,0.6032,0.5658,0.5709
2023-06-09 14:40,3.5,80.6,95.8,257,253,28071,20178,14787310,12171337,0.31,0.31,0.16,0.1,0.5268,0.6032,0.5653,0.5708
2023-06-09 14:45,3.5,83.7,109.0,257,252,27982,20100,14735439,12126810,-0.22,-0.22,0.16,0.1,0.5266,0.6033,0.5649,0.5711
2023-06-09 14:50,10.3,89.7,102.4,254,252,27986,20225,14736883,12198470,-0.77,-0.77,0.16,0.09,0.5266,0.6031,0.5648,0.5706
2023-06-09 14:55,17.6,98.0,94.1,252,252,27863,20433,14668798,12316132,-0.85,-0.85,0.15,0.09,0.5264,0.6028,0.5644,0.5698
2023-06-09 15:00,11.5,86.9,95.1,255,253,27790,20385,14628388,12289012,-0.52,-0.52,0.15,0.09,0.5264,0.6028,0.5644,0.5698
2023-06-09 15:05,10.6,82.6,92.6,256,255,27771,20431,14617964,12315625,-0.16,-0.16,0.15,0.09,0.5264,0.6028,0.5645,0.5698
2023-06-09 15:10,4.2,79.7,85.0,258,255,27924,20511,14705072,12362330,-0.77,-0.77,0.15,0.09,0.5266,0.6027,0.565,0.5698
2023-06-09 15:15,3.5,81.1,84.5,258,253,27939,20485,14713338,12347311,-0.96,-0.96,0.15,0.09,0.5266,0.6027,0.5651,0.5699
2023-06-09 15:20,8.8,86.5,77.8,258,253,28224,20349,14875493,12270252,0.44,0.44,0.16,0.1,0.527,0.603,0.5661,0.5705
2023-06-09 15:25,7.4,83.7,82.4,257,253,28174,20317,14847751,12252633,0.96,0.96,0.16,0.1,0.527,0.603,0.5661,0.5708
2023-06-09 15:30,7.0,89.4,85.9,256,253,28178,20315,14849103,12251671,0.97,0.97,0.16,0.1,0.527,0.6031,0.5659,0.5708
2023-06-09 15:35,5.4,89.7,81.1,256,253,28317,20361,14926276,12277136,0.65,0.65,0.16,0.1,0.5271,0.603,0.566,0.5706
2023-06-09 15:40,5.3,83.8,74.6,257,253,28422,20458,14984194,12332534,0.99,0.99,0.16,0.1,0.5272,0.6028,0.566,0.5702
2023-06-09 15:45,7.4,86.9,75.7,257,253,28418,20584,14981884,12406360,0.92,0.92,0.16,0.09,0.5272,0.6027,0.5659,0.5702
2023-06-09 15:50,7.3,90.7,71.7,256,253,28422,20942,14984249,12612987,0.23,0.23,0.15,0.09,0.5272,0.6023,0.5659,0.57
2023-06-09 15:55,3.5,88.5,69.1,256,252,28411,20991,14978521,12640912,0.26,0.26,0.15,0.08,0.5272,0.6022,0.5659,0.5698
2023-06-09 16:00,11.1,91.0,93.9,258,249,28803,20498,15201435,12361832,0.64,0.64,0.17,0.1,0.5278,0.6031,0.5669,0.5722
2023-06-09 16:05,9.4,90.5,107.6,258,249,29082,20390,15347471,12303077,0.0,0.0,0.18,0.11,0.5277,0.6034,0.5671,0.5732
2023-06-09 16:10,14.2,93.6,110.4,257,250,28994,20462,15280902,12344041,-0.71,-0.71,0.17,0.11,0.527,0.6033,0.5664,0.5727
2023-06-09 16:15,21.6,94.7,90.5,256,251,28899,20487,15226967,12356345,0.13,0.13,0.17,0.1,0.5269,0.6031,0.5663,0.5714
2023-06-09 16:20,16.1,85.0,97.9,257,254,29151,20325,15367469,12263313,0.75,0.75,0.18,0.11,0.5272,0.6034,0.5661,0.5716
2023-06-09 16:25,4.2,81.6,108.8,257,254,29585,20228,15610500,12207616,0.5,0.5,0.19,0.12,0.5276,0.6035,0.5658,0.572
2023-06-09 16:30,8.8,85.1,101.8,257,254,29888,20253,15782758,12222020,-0.42,-0.42,0.19,0.13,0.5281,0.6035,0.5661,0.5719
2023-06-09 16:35,13.0,88.2,106.7,256,256,29634,20216,15639428,12200738,-0.21,-0.21,0.19,0.12,0.5277,0.6035,0.5659,0.5719
2023-06-09 16:40,17.0,90.9,104.4,255,257,29531,20215,15581190,12200228,-0.58,-0.58,0.19,0.12,0.5276,0.6035,0.5658,0.5717
2023-06-09 16:45,15.0,90.2,97.4,256,256,29545,20327,15589319,12264659,0.32,0.32,0.18,0.12,0.5276,0.6033,0.5658,0.5714
2023-06-09 16:50,4.9,80.7,89.3,259,256,29912,20342,15797286,12273449,0.42,0.42,0.19,0.13,0.5281,0.6033,0.5663,0.5714
2023-06-09 16:55,6.5,84.1,102.1,257,257,29438,20317,15529140,12259125,-0.05,-0.05,0.18,0.12,0.5275,0.6034,0.5657,0.5715
2023-06-09 17:00,17.4,90.6,107.6,254,258,28642,20455,15079266,12341301,-0.56,-0.56,0.17,0.1,0.5265,0.6033,0.5649,0.571
2023-06-09 17:05,17.5,91.5,115.4,255,257,28767,20500,15149215,12370450,-0.26,-0.27,0.17,0.1,0.5266,0.6034,0.5647,0.5712
2023-06-09 17:10,13.0,92.9,120.8,255,257,28685,20385,15103287,12304879,-0.62,-0.62,0.17,0.1,0.5265,0.6036,0.5649,0.5717
2023-06-09 17:15,19.6,93.0,117.1,257,258,28550,20401,15027457,12313959,-0.42,-0.42,0.17,0.1,0.5263,0.6036,0.565,0.5716
2023-06-09 17:20,14.9,88.0,105.1,257,259,28639,20604,15076902,12429206,-0.68,-0.68,0.16,0.1,0.5264,0.6032,0.5647,0.5707
2023-06-09 17:25,8.5,78.3,88.8,257,262,28825,20852,15181207,12570409,-0.65,-0.65,0.16,0.09,0.5267,0.6028,0.5646,0.5696
2023-06-09 17:30,13.1,80.1,81.1,257,261,28833,20911,15185845,12603808,-0.03,-0.03,0.16,0.09,0.5267,0.6027,0.565,0.5696
2023-06-09 17:35,15.4,81.2,78.8,255,263,28729,21001,15127150,12654775,0.71,0.71,0.16,0.09,0.5265,0.6026,0.5647,0.5692
2023-06-09 17:40,19.2,89.2,97.1,257,261,28666,20781,15091228,12529639,0.21,0.21,0.16,0.09,0.5264,0.6029,0.5646,0.5701
2023-06-09 17:45,8.8,94.7,109.3,259,256,28212,20312,14852192,12263562,0.7,0.7,0.16,0.1,0.5264,0.6038,0.566,0.5722
2023-06-09 17:50,12.4,76.6,89.6,262,257,27964,20524,14717190,12384233,-0.53,-0.53,0.15,0.09,0.5263,0.6034,0.5661,0.5712
2023-06-09 17:55,13.5,79.8,76.8,261,255,28132,20575,14813063,12413002,-0.45,-0.45,0.16,0.09,0.5265,0.6033,0.5665,0.5708
2023-06-09 18:00,5.5,72.7,76.3,259,257,27813,20623,14643545,12440111,-0.1,-0.1,0.15,0.08,0.5265,0.6032,0.5663,0.5706
2023-06-09 18:05,5.5,72.4,71.3,259,258,27178,20667,14290273,12465438,-0.01,-0.01,0.14,0.07,0.5258,0.6031,0.5663,0.5703
2023-06-09 18:10,6.0,76.4,81.6,258,259,26926,20575,14148895,12413330,0.16,0.16,0.13,0.07,0.5255,0.6033,0.5662,0.5709
2023-06-09 18:15,13.0,79.6,87.4,261,255,26798,20576,14076313,12414038,-0.15,-0.15,0.13,0.06,0.5253,0.6033,0.5661,0.5711
2023-06-09 18:20,7.0,74.2,103.7,262,256,27117,20338,14254974,12278811,-0.04,-0.04,0.14,0.07,0.5257,0.6037,0.5662,0.5721
2023-06-09 18:25,5.5,69.6,77.6,262,258,27200,20637,14301962,12448544,0.08,0.08,0.14,0.07,0.5258,0.6032,0.5662,0.5706
2023-06-09 18:30,3.9,70.2,47.8,260,261,27203,21619,14303166,13005823,-0.33,-0.33,0.11,0.05,0.5258,0.6016,0.5661,0.5688
2023-06-09 18:35,4.6,76.9,43.9,257,261,26920,22097,14140989,13276732,-0.49,-0.49,0.1,0.03,0.5253,0.6008,0.5654,0.5679
2023-06-13 10:00,18.3,124.4,203.9,184,184,16603,12534,8693207,7597921,0.06,0.06,0.14,0.07,0.5236,0.6061,0.5628,0.5743
2023-06-13 10:05,13.7,134.9,192.1,190,191,17281,13633,9061155,8288024,0.14,0.14,0.12,0.04,0.5243,0.6079,0.5641,0.575
2023-06-13 10:10,14.8,131.6,189.3,196,201,17579,13994,9220583,8512047,0.16,0.16,0.11,0.04,0.5245,0.6082,0.5647,0.5754
2023-06-13 10:15,13.6,113.5,161.1,203,206,18231,14808,9557058,9011787,-0.08,-0.08,0.1,0.03,0.5242,0.6085,0.5653,0.5745
2023-06-13 10:20,8.0,99.1,145.4,228,232,18358,15235,9617980,9267085,0.29,0.29,0.09,0.02,0.5239,0.6083,0.565,0.5732
2023-06-13 10:25,13.8,111.9,122.2,230,233,19476,16192,10153416,9818732,0.52,0.52,0.09,0.02,0.5214,0.6064,0.5646,0.5715
2023-06-13 10:30,7.9,100.6,130.3,232,234,20464,16018,10654072,9722570,-0.16,-0.16,0.12,0.05,0.5206,0.607,0.5644,0.5718
2023-06-13 10:35,6.3,89.0,141.1,235,235,20693,15765,10780659,9578600,0.17,0.17,0.14,0.06,0.521,0.6076,0.5646,0.5725
2023-06-13 10:40,13.4,93.5,141.7,240,237,20619,19993,10738891,12036588,0.13,0.13,0.02,-0.06,0.5208,0.602,0.5648,0.5728
2023-06-13 10:45,12.7,95.0,144.5,249,239,20842,20625,10860455,12410043,0.0,0.0,0.01,-0.07,0.5211,0.6017,0.565,0.5732
2023-06-13 10:50,12.8,97.9,151.6,249,241,21543,21862,11238784,13129807,0.15,0.15,-0.01,-0.08,0.5217,0.6006,0.5648,0.5734
2023-06-13 10:55,13.2,107.4,150.7,254,238,22519,21860,11770410,13130818,0.05,0.04,0.01,-0.05,0.5227,0.6007,0.5661,0.5746
2023-06-13 11:00,13.2,92.6,123.1,261,236,23040,21910,12064550,13162823,-0.05,-0.05,0.03,-0.04,0.5236,0.6007,0.5683,0.5753
2023-06-13 11:05,5.7,84.7,109.5,260,238,22712,22063,11880955,13251362,-0.66,-0.66,0.01,-0.05,0.5231,0.6006,0.5686,0.5749
2023-06-13 11:10,6.2,80.4,109.3,264,231,22816,20705,11942330,12467871,-0.06,-0.06,0.05,-0.02,0.5234,0.6022,0.5694,0.5757
2023-06-13 11:15,7.3,73.4,115.0,268,230,22826,20882,11949732,12572313,0.05,0.05,0.04,-0.03,0.5235,0.6021,0.57,0.5765
2023-06-13 11:20,13.9,79.3,92.3,267,231,22672,21592,11862841,12982036,-0.43,-0.43,0.02,-0.04,0.5232,0.6012,0.5699,0.5752
2023-06-13 11:25,11.1,78.5,67.2,265,234,22848,22547,11957916,13530675,0.09,0.09,0.01,-0.06,0.5234,0.6001,0.5698,0.5736
2023-06-13 11:30,14.5,79.7,78.3,265,235,23300,22642,12163558,13585283,0.46,0.46,0.01,-0.06,0.522,0.6,0.569,0.5734
2023-06-13 11:35,7.6,73.7,70.5,266,235,23552,22686,12307666,13611181,-0.14,-0.14,0.02,-0.05,0.5226,0.6,0.5695,0.5735
2023-06-13 11:40,14.8,78.6,86.6,267,234,23466,21954,12258531,13191701,-0.32,-0.32,0.03,-0.04,0.5224,0.6009,0.5694,0.5743
2023-06-13 11:45,11.2,77.2,87.1,268,234,23615,21943,12341929,13185592,0.11,0.11,0.04,-0.03,0.5226,0.6009,0.5694,0.5744
2023-06-13 11:50,16.0,82.9,85.6,265,236,23597,21910,12330582,13167398,-0.16,-0.16,0.04,-0.03,0.5225,0.601,0.5692,0.574
2023-06-13 11:55,10.0,89.0,70.6,263,238,23479,22718,12262001,13632079,-0.21,-0.21,0.02,-0.05,0.5223,0.6,0.5686,0.5726
2023-06-13 12:00,3.6,77.5,74.9,266,238,23629,22565,12347408,13545262,-0.21,-0.21,0.02,-0.05,0.5225,0.6003,0.5689,0.5731
2023-06-13 12:05,5.5,73.5,71.8,267,237,23874,22506,12487410,13512311,-0.51,-0.51,0.03,-0.04,0.523,0.6004,0.5692,0.5733
2023-06-13 12:10,9.9,80.5,56.3,267,237,23990,22919,12553189,13748629,-0.3,-0.3,0.02,-0.05,0.5232,0.5999,0.5692,0.5724
2023-06-13 12:15,12.8,83.1,61.9,266,237,23891,22857,12496312,13716130,-0.39,-0.39,0.02,-0.05,0.523,0.6001,0.5689,0.5724
2023-06-13 12:20,14.4,79.4,69.9,266,236,24519,22512,12853157,13522429,-0.68,-0.68,0.04,-0.03,0.5242,0.6007,0.5693,0.5733
2023-06-13 12:25,7.0,71.6,55.2,267,238,25522,22504,13424411,13519269,-0.57,-0.57,0.06,0.0,0.526,0.6007,0.5705,0.5736
2023-06-13 12:30,4.4,72.2,57.7,268,237,25272,27082,13281936,16257009,-0.84,-0.84,-0.03,-0.09,0.5255,0.6003,0.5703,0.5735
2023-06-13 12:35,6.3,71.6,60.5,268,237,25218,31683,13250940,19023231,-0.83,-0.83,-0.11,-0.18,0.5255,0.6004,0.5703,0.5737
2023-06-13 12:40,10.5,77.2,59.7,266,236,25273,31530,13282719,18934914,-0.61,-0.61,-0.11,-0.18,0.5256,0.6005,0.5704,0.5738
2023-06-13 12:45,10.3,76.1,60.1,266,236,25377,31603,13341169,18977225,-0.36,-0.36,-0.11,-0.17,0.5257,0.6005,0.5704,0.5738
2023-06-13 12:50,12.0,82.0,59.7,264,236,24885,32097,13061497,19271091,-0.1,-0.1,-0.13,-0.19,0.5249,0.6004,0.5698,0.5732
2023-06-13 12:55,3.5,73.8,60.4,266,238,24616,32860,12907179,19733989,0.02,0.02,-0.14,-0.21,0.5243,0.6005,0.5694,0.5728
2023-06-13 13:00,5.3,76.9,58.2,266,237,24616,32863,12907297,19735477,-0.55,-0.55,-0.14,-0.21,0.5243,0.6005,0.5695,0.5728
2023-06-13 13:05,9.1,80.5,54.1,265,236,24978,32677,13111179,19624918,-0.13,-0.13,-0.13,-0.2,0.5249,0.6006,0.5699,0.5729
2023-06-13 13:10,9.8,78.2,54.8,265,237,25162,32672,13209149,19621279,-0.53,-0.53,-0.13,-0.2,0.525,0.6005,0.5699,0.573
2023-06-13 13:15,8.8,77.4,59.9,266,237,25159,32651,13206933,19610108,-0.05,-0.05,-0.13,-0.2,0.5249,0.6006,0.5698,0.5732
2023-06-13 13:20,4.8,75.9,57.4,266,237,24822,33129,13014230,19883895,-0.95,-0.95,-0.14,-0.21,0.5243,0.6002,0.5693,0.5726
2023-06-13 13:25,10.3,79.9,55.2,265,237,25023,32477,13128349,19506069,-0.81,-0.81,-0.13,-0.2,0.5246,0.6006,0.5694,0.5726
2023-06-13 13:30,7.4,79.3,59.4,265,237,24807,32483,13005031,19509736,-0.86,-0.86,-0.13,-0.2,0.5242,0.6006,0.5692,0.5726
2023-06-13 13:35,11.3,79.4,58.3,263,238,24859,32377,13034836,19449185,-0.66,-0.67,-0.13,-0.2,0.5243,0.6007,0.5693,0.5726
2023-06-13 13:40,4.3,75.4,57.9,265,238,24811,32575,13007124,19563732,-0.93,-0.93,-0.14,-0.2,0.5242,0.6006,0.5693,0.5726
2023-06-13 13:45,7.8,76.1,57.1,266,237,24884,32640,13048485,19601087,-0.87,-0.87,-0.13,-0.2,0.5244,0.6005,0.5693,0.5725
2023-06-13 13:50,10.0,78.8,58.6,264,238,24760,32754,12977867,19666138,-0.08,-0.08,-0.14,-0.2,0.5241,0.6004,0.5691,0.5724
2023-06-13 13:55,8.1,72.7,58.3,265,238,24911,32415,13063993,19470449,-0.22,-0.22,-0.13,-0.2,0.5244,0.6006,0.5694,0.5727
2023-06-13 14:00,3.5,66.7,57.7,267,238,25057,32119,13147667,19300649,-0.31,-0.31,-0.12,-0.19,0.5247,0.6009,0.5697,0.573
2023-06-13 14:05,5.3,69.8,54.7,267,238,25137,32259,13193085,19381207,-0.6,-0.6,-0.12,-0.19,0.5248,0.6008,0.5698,0.5729
2023-06-13 14:10,6.4,74.5,47.2,266,237,25193,32729,13224954,19650221,0.1,0.1,-0.13,-0.2,0.5249,0.6004,0.5697,0.5724
2023-06-13 14:15,5.6,73.2,49.5,267,237,25195,32622,13226265,19589467,-0.37,-0.37,-0.13,-0.19,0.5249,0.6005,0.5698,0.5726
2023-06-13 14:20,7.3,75.4,50.9,267,236,24964,32580,13096040,19564657,-0.64,-0.64,-0.13,-0.2,0.5246,0.6005,0.5698,0.5727
2023-06-13 14:25,7.0,73.7,48.8,267,237,24815,32707,13011023,19636917,-0.39,-0.39,-0.14,-0.2,0.5243,0.6004,0.5698,0.5726
2023-06-13 14:30,7.1,75.9,56.7,267,236,24684,32461,12936206,19497641,-0.65,-0.65,-0.14,-0.2,0.5241,0.6006,0.5696,0.5728
2023-06-13 14:35,11.8,78.2,51.8,268,237,24827,32688,13017616,19627589,-0.79,-0.79,-0.14,-0.2,0.5243,0.6004,0.5697,0.5727
2023-06-13 14:40,3.5,72.3,49.5,268,238,24877,32953,13046148,19780276,-0.99,-0.99,-0.14,-0.21,0.5244,0.6003,0.5698,0.5726
2023-06-13 14:45,8.7,76.9,49.7,267,236,24935,32865,13078857,19729552,-0.75,-0.75,-0.14,-0.2,0.5245,0.6003,0.5698,0.5726
2023-06-13 14:50,8.0,75.1,59.8,269,235,24865,32165,13039489,19328925,-0.45,-0.45,-0.13,-0.19,0.5244,0.6009,0.5699,0.5733
2023-06-13 14:55,13.0,76.3,52.4,266,237,24921,33296,13070547,19986471,-0.44,-0.44,-0.14,-0.21,0.5245,0.6003,0.5698,0.5727
2023-06-13 15:00,12.1,75.4,52.1,267,237,24819,33548,13013012,20133774,-0.77,-0.77,-0.15,-0.21,0.5243,0.6001,0.5697,0.5726
2023-06-13 15:05,13.1,76.3,58.0,268,236,24881,33147,13048350,19903844,-0.14,-0.14,-0.14,-0.21,0.5244,0.6005,0.5698,0.5731
2023-06-13 15:10,13.5,76.9,55.1,267,237,24997,33176,13115734,19921119,-0.44,-0.44,-0.14,-0.21,0.5247,0.6005,0.5699,0.573
2023-06-13 15:15,13.4,77.3,55.0,267,237,25078,33229,13162136,19951814,-0.41,-0.42,-0.14,-0.21,0.5248,0.6004,0.5699,0.5731
2023-06-13 15:20,15.4,78.8,55.8,268,236,25215,33136,13240058,19898338,0.4,0.4,-0.14,-0.2,0.5251,0.6005,0.5701,0.5732
2023-06-13 15:25,12.8,76.8,58.3,268,236,25146,33037,13200786,19841885,-0.03,-0.03,-0.14,-0.2,0.525,0.6006,0.57,0.5733
2023-06-13 15:30,10.7,73.9,58.4,268,237,25132,33104,13191983,19880577,-0.82,-0.82,-0.14,-0.2,0.5249,0.6005,0.5699,0.5733
2023-06-13 15:35,14.5,77.7,54.9,267,236,25027,33113,13133701,19885106,-0.58,-0.58,-0.14,-0.2,0.5248,0.6005,0.57,0.5732
2023-06-13 15:40,10.6,74.0,53.5,268,236,25192,33350,13226483,20022733,0.22,0.22,-0.14,-0.2,0.525,0.6004,0.5702,0.5732
2023-06-13 15:45,7.1,70.3,53.4,269,237,25289,33435,13280488,20072077,0.21,0.21,-0.14,-0.2,0.5251,0.6003,0.5701,0.5732
2023-06-13 15:50,15.1,85.0,60.0,260,243,24562,33927,12865857,20351664,0.08,0.08,-0.16,-0.23,0.5238,0.5999,0.5688,0.5723
2023-06-13 15:55,17.7,86.8,62.5,260,242,24760,33728,12978363,20238390,0.7,0.7,-0.15,-0.22,0.5242,0.6,0.5689,0.5725
2023-06-13 16:00,16.9,89.1,60.1,261,239,24805,33894,13004852,20334230,0.42,0.42,-0.15,-0.22,0.5243,0.5999,0.5692,0.5726
2023-06-13 16:05,12.3,80.4,52.3,271,240,25484,34388,13389473,20617668,-0.21,-0.21,-0.15,-0.21,0.5254,0.5995,0.5693,0.5723
2023-06-13 16:10,17.1,87.5,58.5,269,242,25014,34423,13121390,20637235,-0.12,-0.12,-0.16,-0.22,0.5245,0.5995,0.5689,0.5723
2023-06-13 16:15,17.2,86.5,60.3,261,242,24368,34481,12756206,20670794,-0.67,-0.67,-0.17,-0.24,0.5235,0.5995,0.5688,0.5723
2023-06-13 16:20,16.9,87.3,59.4,261,241,24355,34531,12748635,20698968,-0.79,-0.79,-0.17,-0.24,0.5234,0.5994,0.5688,0.5722
2023-06-13 16:25,18.2,85.5,58.7,261,241,24321,34657,12729227,20770937,-0.63,-0.63,-0.18,-0.24,0.5234,0.5993,0.5688,0.5721
2023-06-13 16:30,12.3,83.6,56.6,262,241,24356,34861,12748940,20888156,-0.3,-0.3,-0.18,-0.24,0.5234,0.5992,0.5688,0.572
2023-06-13 16:35,3.7,75.8,48.6,265,241,24915,34809,13067262,20860378,-0.8,-0.8,-0.17,-0.23,0.5245,0.5993,0.5695,0.5723
2023-06-13 16:40,10.3,89.2,62.5,263,239,24851,33667,13031153,20206004,-0.51,-0.51,-0.15,-0.22,0.5244,0.6002,0.5695,0.573
2023-06-13 16:45,11.0,92.0,63.0,262,239,24907,33717,13060737,20235134,-0.55,-0.55,-0.15,-0.22,0.5244,0.6001,0.5694,0.573
2023-06-13 16:50,10.8,90.0,61.2,264,239,24900,34458,13056509,20659644,-0.68,-0.68,-0.16,-0.23,0.5243,0.5996,0.5694,0.5729
2023-06-13 16:55,14.4,91.2,60.4,263,239,24951,34647,13084618,20766938,0.05,0.05,-0.16,-0.23,0.5244,0.5994,0.5694,0.5728
2023-06-13 17:00,10.7,91.2,60.0,263,239,25048,34620,13139268,20751203,-0.25,-0.25,-0.16,-0.22,0.5246,0.5994,0.5694,0.5729
2023-06-13 17:05,8.2,88.3,58.9,264,239,24878,34617,13042821,20749632,-0.18,-0.18,-0.16,-0.23,0.5243,0.5994,0.5695,0.5729
2023-06-13 17:10,3.8,81.4,58.4,265,239,24776,34733,12985016,20816575,0.35,0.35,-0.17,-0.23,0.5241,0.5993,0.5695,0.5728
2023-06-13 17:15,4.2,81.9,62.3,265,242,24717,34778,12950770,20841284,-0.34,-0.34,-0.17,-0.23,0.5239,0.5993,0.5691,0.5727
2023-06-13 17:20,15.8,90.3,65.3,260,243,24614,34426,12891287,20638268,0.66,0.66,-0.17,-0.23,0.5237,0.5995,0.5686,0.5723
2023-06-13 17:25,12.9,84.5,65.6,262,243,24697,34093,12938614,20447781,0.21,0.21,-0.16,-0.22,0.5239,0.5998,0.5687,0.5724
2023-06-13 17:30,4.8,75.6,64.0,265,242,24841,34074,13020392,20437287,0.14,0.14,-0.16,-0.22,0.5241,0.5998,0.5689,0.5725
2023-06-13 17:35,4.0,74.6,63.6,266,242,24882,34061,13043339,20430297,0.31,0.31,-0.16,-0.22,0.5242,0.5998,0.5689,0.5726
2023-06-13 17:40,9.7,78.5,62.0,266,242,24944,33914,13079238,20347371,-0.3,-0.3,-0.15,-0.22,0.5243,0.6,0.5691,0.5727
2023-06-13 17:45,13.9,79.5,58.3,266,240,25054,34709,13141575,20826864,0.03,0.03,-0.16,-0.23,0.5245,0.6,0.5693,0.5726
2023-06-13 17:50,11.0,77.1,53.7,267,240,25439,34744,13360926,20847175,0.06,0.06,-0.15,-0.22,0.5252,0.6,0.5696,0.5726
2023-06-13 17:55,7.0,72.9,49.7,269,241,25715,34859,13518237,20913094,-0.32,-0.32,-0.15,-0.21,0.5257,0.5999,0.5698,0.5726
2023-06-13 18:00,8.3,74.1,45.6,268,240,25288,34740,13292602,20844397,-0.09,-0.09,-0.16,-0.22,0.5256,0.6,0.57,0.5726
2023-06-13 18:05,11.6,76.8,46.3,267,239,25111,34692,13195153,20816354,-0.45,-0.45,-0.16,-0.22,0.5255,0.6,0.57,0.5727
2023-06-13 18:10,13.8,78.0,49.5,268,236,25358,34298,13336287,20591808,-0.76,-0.76,-0.15,-0.21,0.5259,0.6004,0.5703,0.5731
2023-06-13 18:15,14.2,78.9,46.7,268,236,25573,34300,13458700,20593433,-0.06,-0.06,-0.15,-0.21,0.5263,0.6004,0.5705,0.5731
2023-06-13 18:20,13.3,80.5,46.5,268,236,25786,34271,13579952,20576219,0.5,0.5,-0.14,-0.2,0.5266,0.6004,0.5705,0.5732
2023-06-13 18:25,11.0,75.1,49.0,270,237,26068,34160,13739891,20513036,-0.33,-0.33,-0.13,-0.2,0.5271,0.6005,0.5705,0.5733
2023-06-13 18:30,9.1,76.2,47.7,268,238,25766,34252,13567933,20565647,0.26,0.26,-0.14,-0.21,0.5266,0.6004,0.5705,0.5732
2023-06-13 18:35,9.7,79.3,49.2,267,238,25164,34162,13226190,20513949,0.3,0.3,-0.15,-0.22,0.5256,0.6005,0.5705,0.5733
2023-06-14 10:00,11.3,101.6,156.4,200,192,16999,16045,8917539,9648180,0.58,0.58,0.03,-0.04,0.5246,0.6013,0.569,0.5779
2023-06-14 10:05,6.4,101.2,63.0,211,205,19460,16899,10315653,10155084,0.47,0.47,0.07,0.01,0.53,0.6009,0.5743,0.5779
2023-06-14 10:10,7.1,89.3,59.6,219,211,20557,18500,10915411,11159303,0.44,0.44,0.05,-0.01,0.5309,0.6031,0.574,0.5775
2023-06-14 10:15,14.4,88.9,72.6,226,220,20630,19056,10934097,11508899,0.26,0.26,0.04,-0.03,0.53,0.6039,0.5732,0.5773
2023-06-14 10:20,8.9,84.8,72.6,242,235,20688,19102,10964510,11537592,0.12,0.12,0.04,-0.03,0.53,0.604,0.5731,0.5772
2023-06-14 10:25,7.1,87.1,74.3,241,238,20592,19059,10907527,11513145,-0.08,-0.08,0.04,-0.03,0.5297,0.6041,0.5729,0.5771
2023-06-14 10:30,9.9,81.8,75.5,246,238,20674,19121,10954853,11550212,-0.19,-0.19,0.04,-0.03,0.5299,0.6041,0.5729,0.5772
2023-06-14 10:35,14.8,84.3,80.2,244,238,20438,19330,10819496,11680173,-0.13,-0.13,0.03,-0.04,0.5294,0.6042,0.5725,0.5771
2023-06-14 10:40,10.1,88.5,86.6,247,236,20665,19237,10953143,11630031,0.22,0.22,0.04,-0.03,0.53,0.6046,0.5732,0.5782
2023-06-14 10:45,10.0,85.3,77.1,250,236,20801,19480,11032664,11771168,-0.41,-0.41,0.03,-0.03,0.5304,0.6043,0.5736,0.578
